YY,MM,DD,HH,HHOT(m),10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour),Mean Sea Level Pressure(hPa),Air Temperature(degree Celsius),Relative Humidity(percent)
2023,6,27,7,1.46,East,8.0,11.0,1008.7,28.2,86.0
2023,6,27,8,1.38,East,9.0,14.0,1009.1,28.6,86.0
2023,6,27,9,1.32,East,10.0,18.0,1009.6,29.0,86.0
2023,6,27,10,1.31,East,10.0,12.0,1009.7,29.6,83.0
2023,6,27,11,1.36,East,17.0,22.0,1009.8,30.7,77.0
2023,6,27,12,1.42,East,17.0,20.0,1010.1,31.7,70.0
2023,6,27,13,1.46,East,17.0,22.0,1010.0,31.5,71.0
2023,6,27,14,1.49,East,26.0,32.0,1009.7,31.5,73.0
2023,6,27,15,1.5,East,21.0,29.0,1008.8,32.2,75.0
2023,6,27,16,1.5,East,22.0,30.0,1008.7,32.6,70.0
2023,6,27,17,1.46,East,21.0,27.0,1008.6,31.8,72.0
2023,6,27,18,1.36,East,19.0,27.0,1009.1,31.1,76.0
2023,6,27,19,1.22,East,23.0,28.0,1009.7,30.8,76.0
2023,6,27,20,1.06,Northeast,19.0,26.0,1010.3,30.4,75.0
2023,6,27,21,0.93,East,19.0,29.0,1010.8,30.0,83.0
2023,6,27,22,0.87,East,19.0,27.0,1011.3,29.6,81.0
2023,6,27,23,0.91,East,18.0,26.0,1011.5,29.6,80.0
2023,6,27,24,1.04,East,19.0,26.0,1011.2,29.4,83.0
2023,6,28,1,1.2,East,15.0,22.0,1010.7,29.3,84.0
2023,6,28,2,1.37,East,10.0,22.0,1010.3,29.4,82.0
2023,6,28,3,1.51,East,15.0,22.0,1009.8,28.7,89.0
2023,6,28,4,1.62,East,10.0,15.0,1009.6,28.7,89.0
2023,6,28,5,1.68,East,8.0,9.0,1009.2,28.4,90.0
2023,6,28,6,1.67,East,12.0,19.0,1009.7,28.0,91.0
2023,6,28,7,1.6,East,11.0,13.0,1010.2,27.2,94.0
2023,6,28,8,1.47,East,17.0,22.0,1010.6,27.5,91.0
2023,6,28,9,1.34,East,8.0,11.0,1011.2,27.4,91.0
2023,6,28,10,1.23,East,9.0,12.0,1011.3,28.3,89.0
2023,6,28,11,1.17,East,14.0,24.0,1011.5,29.0,85.0
2023,6,28,12,1.19,East,9.0,17.0,1011.2,31.2,78.0
2023,6,28,13,1.23,East,8.0,18.0,1010.7,30.9,80.0
2023,6,28,14,1.28,East,17.0,29.0,1010.8,28.9,84.0
2023,6,28,15,1.32,East,10.0,12.0,1010.3,28.7,84.0
2023,6,28,16,1.35,East,12.0,17.0,1009.2,29.5,76.0
2023,6,28,17,1.39,East,15.0,19.0,1008.2,30.6,73.0
2023,6,28,18,1.37,East,10.0,12.0,1008.0,30.2,77.0
2023,6,28,19,1.31,East,12.0,17.0,1008.2,29.8,80.0
2023,6,28,20,1.2,East,12.0,18.0,1008.5,29.4,82.0
2023,6,28,21,1.07,East,12.0,17.0,1009.1,29.3,84.0
2023,6,28,22,0.98,East,8.0,14.0,1009.3,29.1,84.0
2023,6,28,23,0.95,East,5.0,12.0,1010.3,27.5,93.0
2023,6,28,24,1.03,East,10.0,13.0,1010.0,27.5,91.0
2023,6,29,1,1.2,East,6.0,9.0,1008.8,27.6,92.0
2023,6,29,2,1.39,East,8.0,11.0,1008.1,27.8,91.0
2023,6,29,3,1.58,East,5.0,9.0,1007.6,27.9,91.0
2023,6,29,4,1.72,East,5.0,7.0,1007.8,27.4,95.0
2023,6,29,5,1.81,Calm,0.0,,1007.3,27.3,94.0
2023,6,29,6,1.83,Calm,0.0,,1007.3,27.3,93.0
2023,6,29,7,1.77,East,5.0,10.0,1008.0,27.5,91.0
2023,6,29,8,1.64,,,,1008.1,28.0,88.0
2023,6,29,9,1.44,Calm,0.0,,1008.2,28.2,88.0
2023,6,29,10,1.24,Calm,0.0,,1008.2,29.0,83.0
2023,6,29,11,1.07,West,6.0,11.0,1008.1,30.2,76.0
2023,6,29,12,0.98,East,14.0,18.0,1007.3,30.9,72.0
2023,6,29,13,0.98,East,9.0,12.0,1006.2,31.6,73.0
2023,6,29,14,1.02,East,14.0,18.0,1006.2,32.7,68.0
2023,6,29,15,1.09,East,14.0,20.0,1005.6,31.6,78.0
2023,6,29,16,1.16,East,21.0,26.0,1005.2,,79.0
2023,6,29,17,1.23,East,15.0,20.0,1004.8,31.0,79.0
2023,6,29,18,1.3,East,9.0,17.0,1004.8,29.9,81.0
2023,6,29,19,1.33,East,8.0,12.0,1005.3,29.9,83.0
2023,6,29,20,1.29,East,6.0,11.0,1005.8,29.9,82.0
2023,6,29,21,1.2,East,8.0,17.0,1006.7,29.9,81.0
2023,6,29,22,1.1,East,1.0,7.0,1007.1,29.8,82.0
2023,6,29,23,1.03,East,1.0,6.0,1007.7,29.6,82.0
2023,6,29,24,1.05,Calm,0.0,,1007.3,29.5,83.0
2023,6,30,1,1.18,West,8.0,11.0,1006.3,29.5,81.0
2023,6,30,2,1.39,Calm,0.0,,1005.5,29.4,84.0
2023,6,30,3,1.62,West,10.0,15.0,1004.8,29.4,82.0
2023,6,30,4,1.82,West,6.0,11.0,1004.5,29.3,85.0
2023,6,30,5,1.94,West,12.0,17.0,1004.2,29.0,86.0
2023,6,30,6,1.99,West,9.0,12.0,1004.7,29.1,86.0
2023,6,30,7,1.96,West,9.0,12.0,1005.2,29.1,86.0
2023,6,30,8,1.84,West,11.0,17.0,1006.0,29.4,84.0
2023,6,30,9,1.63,West,14.0,18.0,1006.2,29.8,82.0
2023,6,30,10,1.36,,,,1007.1,27.2,
2023,6,30,11,1.09,Calm,0.0,,1006.8,29.1,82.0
2023,6,30,12,0.87,West,10.0,14.0,1006.8,29.8,80.0
2023,6,30,13,0.76,West,22.0,30.0,1006.7,28.0,83.0
2023,6,30,14,0.76,Calm,0.0,,1005.2,30.6,72.0
2023,6,30,15,0.82,East,10.0,17.0,1005.3,31.9,72.0
2023,6,30,16,0.93,West,10.0,19.0,1004.7,31.3,76.0
2023,6,30,17,1.03,Variable,4.0,12.0,1004.2,32.0,72.0
2023,6,30,18,1.15,West,6.0,16.0,1004.1,31.6,73.0
2023,6,30,19,1.26,West,6.0,18.0,1004.2,30.8,79.0
2023,6,30,20,1.32,Southwest,6.0,12.0,1004.8,30.4,80.0
2023,6,30,21,1.3,East,8.0,12.0,1005.3,30.2,82.0
2023,6,30,22,1.22,East,5.0,11.0,1006.2,30.1,80.0
2023,6,30,23,1.13,East,6.0,12.0,1006.6,29.9,82.0
2023,6,30,24,1.09,Variable,1.0,9.0,1006.5,29.8,82.0
2023,7,1,1,1.15,Variable,1.0,9.0,1006.2,29.7,82.0
2023,7,1,2,1.34,Calm,0.0,,1005.7,29.5,83.0
2023,7,1,3,1.6,Southwest,4.0,7.0,1005.1,29.4,82.0
2023,7,1,4,1.87,West,6.0,12.0,1004.7,29.5,83.0
2023,7,1,5,2.06,West,8.0,12.0,1005.0,29.4,82.0
2023,7,1,6,2.14,West,6.0,9.0,1005.6,29.4,82.0
2023,7,1,7,2.16,Calm,0.0,,1006.0,28.5,92.0
2023,7,1,8,2.08,West,5.0,9.0,1006.2,29.2,84.0
2023,7,1,9,1.89,,,,1006.5,29.3,85.0
2023,7,1,10,1.6,West,4.0,9.0,1007.2,28.7,88.0
2023,7,1,11,1.25,Calm,0.0,,1007.6,30.3,81.0
2023,7,1,12,0.92,West,11.0,18.0,1007.6,29.8,81.0
2023,7,1,13,0.66,West,21.0,27.0,1008.1,27.4,88.0
2023,7,1,14,0.54,West,12.0,19.0,,26.4,90.0
2023,7,1,15,0.56,West,12.0,17.0,1006.3,27.6,84.0
2023,7,1,16,0.65,West,3.0,7.0,1006.0,27.9,82.0
2023,7,1,17,0.79,,,,1005.7,28.8,83.0
2023,7,1,18,0.94,Calm,0.0,,1005.8,29.2,79.0
2023,7,1,19,1.1,Calm,4.0,,1005.8,29.3,75.0
2023,7,1,20,1.25,East,7.0,9.0,,29.1,75.0
2023,7,1,21,1.33,East,5.0,9.0,1007.1,28.9,77.0
2023,7,1,22,1.32,Variable,1.0,7.0,1008.0,28.8,79.0
2023,7,1,23,1.24,East,6.0,9.0,1008.3,28.9,83.0
2023,7,1,24,1.16,East,10.0,15.0,1008.2,28.8,86.0
2023,7,2,1,1.15,Calm,0.0,,1007.8,28.3,88.0
2023,7,2,2,1.25,Calm,0.0,,1007.3,28.3,
2023,7,2,3,1.51,East,5.0,9.0,1007.2,28.6,83.0
2023,7,2,4,1.81,Calm,0.0,,1006.7,28.4,84.0
2023,7,2,5,2.1,Calm,0.0,,1006.7,28.2,86.0
2023,7,2,6,2.27,Calm,0.0,,1006.6,28.4,86.0
2023,7,2,7,2.32,Calm,0.0,,1007.0,28.0,83.0
2023,7,2,8,2.3,Calm,0.0,,1007.5,27.2,91.0
2023,7,2,9,2.17,Variable,1.0,9.0,1007.7,28.4,88.0
2023,7,2,10,1.91,Variable,2.0,8.0,1008.3,29.3,84.0
2023,7,2,11,1.55,Southwest,12.0,26.0,1008.8,28.3,85.0
2023,7,2,12,1.13,West,12.0,17.0,1009.0,27.4,87.0
2023,7,2,13,0.75,West,11.0,19.0,1008.6,27.1,91.0
2023,7,2,14,0.46,West,14.0,20.0,1008.1,26.7,94.0
2023,7,2,15,0.35,Calm,0.0,,,27.6,85.0
2023,7,2,16,0.39,Calm,0.0,,1007.7,26.9,90.0
2023,7,2,17,0.53,West,8.0,11.0,1006.7,26.3,94.0
2023,7,2,18,0.71,East,1.0,9.0,1007.2,26.5,93.0
2023,7,2,19,0.88,East,12.0,17.0,1007.6,26.7,93.0
2023,7,2,20,1.09,East,10.0,15.0,1007.6,26.9,90.0
2023,7,2,21,1.27,East,6.0,9.0,1008.0,26.9,90.0
2023,7,2,22,1.34,East,5.0,9.0,1008.8,26.8,91.0
2023,7,2,23,1.33,East,4.0,7.0,1009.8,27.1,90.0
2023,7,2,24,1.24,East,9.0,14.0,1010.2,27.2,90.0
2023,7,3,1,1.17,East,8.0,11.0,1009.7,27.4,90.0
2023,7,3,2,1.19,Calm,4.0,,1009.2,27.3,92.0
2023,7,3,3,1.35,West,5.0,9.0,1008.8,27.4,87.0
2023,7,3,4,1.66,West,5.0,9.0,1008.3,27.3,86.0
2023,7,3,5,2.0,West,8.0,12.0,1008.3,27.4,87.0
2023,7,3,6,2.28,West,7.0,11.0,1008.3,27.2,90.0
2023,7,3,7,2.42,Calm,0.0,,1009.0,27.1,90.0
2023,7,3,8,2.45,Calm,0.0,,1009.3,28.1,85.0
2023,7,3,9,2.41,Northeast,2.0,5.0,1009.5,28.6,85.0
2023,7,3,10,2.23,Northeast,4.0,9.0,1009.7,28.7,88.0
2023,7,3,11,1.93,Northeast,6.0,13.0,1009.8,30.4,78.0
2023,7,3,12,1.49,West,11.0,19.0,1009.7,30.4,81.0
2023,7,3,13,1.01,West,9.0,18.0,1009.6,31.1,74.0
2023,7,3,14,0.6,West,12.0,22.0,1009.0,30.8,74.0
2023,7,3,15,0.3,Variable,1.0,12.0,1008.7,28.0,87.0
2023,7,3,16,0.22,Calm,0.0,,,30.3,79.0
2023,7,3,17,0.29,West,12.0,23.0,1007.2,29.4,88.0
2023,7,3,18,0.46,East,4.0,11.0,1007.2,30.0,83.0
2023,7,3,19,0.67,West,5.0,10.0,1007.6,29.5,80.0
2023,7,3,20,0.87,Variable,1.0,9.0,1007.7,29.4,83.0
2023,7,3,21,1.11,West,14.0,22.0,1009.1,29.1,84.0
2023,7,3,22,1.29,West,8.0,14.0,1009.5,29.0,79.0
2023,7,3,23,1.35,Calm,0.0,,1009.6,28.7,80.0
2023,7,3,24,1.32,Southwest,5.0,15.0,1009.3,28.6,81.0
2023,7,4,1,1.22,West,5.0,13.0,1009.1,28.6,81.0
2023,7,4,2,1.17,Variable,3.0,12.0,1008.6,28.6,82.0
2023,7,4,3,1.22,Variable,1.0,5.0,1007.8,28.9,82.0
2023,7,4,4,1.43,Variable,1.0,18.0,1007.7,28.5,89.0
2023,7,4,5,1.78,West,12.0,18.0,1007.7,28.4,84.0
2023,7,4,6,2.13,West,7.0,14.0,1008.1,28.1,85.0
2023,7,4,7,2.4,West,16.0,33.0,1008.8,28.0,88.0
2023,7,4,8,2.51,Variable,1.0,8.0,1009.1,27.7,89.0
2023,7,4,9,2.53,West,8.0,17.0,1009.5,28.4,86.0
2023,7,4,10,2.48,West,16.0,29.0,1009.7,29.4,78.0
2023,7,4,11,2.26,West,9.0,20.0,,30.2,76.0
2023,7,4,12,1.91,West,8.0,19.0,1009.5,30.2,77.0
2023,7,4,13,1.42,West,12.0,20.0,1009.2,31.2,76.0
2023,7,4,14,0.92,West,18.0,30.0,1009.1,31.7,75.0
2023,7,4,15,0.49,West,23.0,42.0,1008.7,28.2,83.0
2023,7,4,16,0.21,West,17.0,22.0,1009.0,27.1,84.0
2023,7,4,17,0.16,Calm,0.0,,1007.8,29.5,79.0
2023,7,4,18,0.26,West,12.0,20.0,1007.6,30.2,78.0
2023,7,4,19,0.47,West,12.0,18.0,1007.6,30.1,78.0
2023,7,4,20,0.68,West,11.0,18.0,1008.1,29.7,80.0
2023,7,4,21,0.9,West,8.0,11.0,1008.6,29.9,81.0
2023,7,4,22,1.15,Variable,1.0,11.0,1009.0,29.6,84.0
2023,7,4,23,1.31,Variable,1.0,7.0,1009.3,29.7,82.0
2023,7,4,24,1.36,West,5.0,12.0,1009.1,29.7,81.0
2023,7,5,1,1.29,West,10.0,17.0,1008.8,29.6,81.0
2023,7,5,2,1.19,West,10.0,18.0,1008.7,29.4,83.0
2023,7,5,3,1.16,West,9.0,17.0,1008.0,29.4,82.0
2023,7,5,4,1.23,West,6.0,9.0,1007.7,29.2,83.0
2023,7,5,5,1.49,West,9.0,14.0,1007.7,29.2,82.0
2023,7,5,6,1.85,West,6.0,14.0,1008.1,29.1,82.0
2023,7,5,7,2.2,Southwest,6.0,15.0,1008.2,29.2,82.0
2023,7,5,8,2.44,West,10.0,17.0,1008.8,28.9,85.0
2023,7,5,9,2.52,West,17.0,30.0,1009.2,29.2,83.0
2023,7,5,10,2.56,West,15.0,27.0,1009.6,30.0,79.0
2023,7,5,11,2.49,West,18.0,24.0,1009.6,30.7,76.0
2023,7,5,12,2.26,West,19.0,32.0,1009.7,30.8,75.0
2023,7,5,13,1.87,West,21.0,28.0,1009.1,31.5,71.0
2023,7,5,14,1.34,West,19.0,30.0,1008.7,32.0,68.0
2023,7,5,15,0.85,West,17.0,26.0,1008.2,32.7,68.0
2023,7,5,16,0.42,West,16.0,27.0,1008.0,32.5,67.0
2023,7,5,17,0.19,West,17.0,30.0,1007.5,32.0,72.0
2023,7,5,18,0.18,West,15.0,27.0,1007.5,31.9,70.0
2023,7,5,19,0.32,West,13.0,20.0,1007.3,31.1,72.0
2023,7,5,20,0.55,West,10.0,20.0,1007.6,30.6,77.0
2023,7,5,21,0.74,West,11.0,20.0,1008.2,30.3,78.0
2023,7,5,22,0.97,West,6.0,17.0,1008.3,30.1,79.0
2023,7,5,23,1.21,West,7.0,12.0,1008.7,29.8,80.0
2023,7,5,24,1.34,West,6.0,15.0,1008.7,29.7,80.0
2023,7,6,1,1.37,West,9.0,21.0,1009.1,29.5,79.0
2023,7,6,2,1.27,West,12.0,22.0,1008.6,29.5,79.0
2023,7,6,3,1.18,West,12.0,18.0,1008.2,29.3,81.0
2023,7,6,4,1.15,West,12.0,20.0,1008.1,29.1,83.0
2023,7,6,5,1.24,West,15.0,30.0,1008.2,28.9,82.0
2023,7,6,6,1.53,West,12.0,18.0,1008.5,28.6,86.0
2023,7,6,7,1.87,West,11.0,17.0,1009.1,28.6,85.0
2023,7,6,8,2.2,West,12.0,20.0,1009.5,29.2,81.0
2023,7,6,9,2.39,West,12.0,20.0,1009.7,30.0,74.0
2023,7,6,10,2.47,West,15.0,24.0,1009.8,30.3,77.0
2023,7,6,11,2.52,West,21.0,39.0,1010.1,30.6,78.0
2023,7,6,12,2.44,West,19.0,30.0,1009.7,31.1,75.0
2023,7,6,13,2.21,West,18.0,30.0,1009.5,30.7,75.0
2023,7,6,14,1.78,West,21.0,35.0,1009.5,31.5,71.0
2023,7,6,15,1.27,West,18.0,30.0,1009.2,32.2,70.0
2023,7,6,16,0.8,West,18.0,27.0,1008.7,32.1,69.0
2023,7,6,17,0.41,West,18.0,26.0,1008.2,32.3,68.0
2023,7,6,18,0.25,West,14.0,28.0,1008.0,31.8,67.0
2023,7,6,19,0.28,West,11.0,24.0,1008.1,31.0,70.0
2023,7,6,20,0.45,Southwest,12.0,20.0,1008.3,30.5,75.0
2023,7,6,21,0.66,West,11.0,20.0,1008.7,30.2,78.0
2023,7,6,22,0.85,West,11.0,18.0,1008.8,30.0,77.0
2023,7,6,23,1.07,West,10.0,17.0,1009.2,29.8,77.0
2023,7,6,24,1.27,West,12.0,22.0,,,79.0
2023,7,7,1,1.39,West,10.0,18.0,1009.2,29.5,80.0
2023,7,7,2,1.38,West,10.0,18.0,1009.1,29.2,84.0
2023,7,7,3,1.27,West,12.0,20.0,1009.0,29.3,82.0
2023,7,7,4,1.19,West,10.0,17.0,1008.7,29.3,81.0
2023,7,7,5,1.14,West,9.0,18.0,1009.1,29.2,81.0
2023,7,7,6,1.25,West,14.0,24.0,1009.2,29.2,79.0
2023,7,7,7,1.52,West,10.0,18.0,1009.7,29.2,79.0
2023,7,7,8,1.84,West,13.0,24.0,1010.2,29.3,80.0
2023,7,7,9,2.13,West,14.0,23.0,1010.5,29.7,78.0
2023,7,7,10,2.27,West,12.0,26.0,1011.1,30.2,75.0
2023,7,7,11,2.35,West,11.0,22.0,1011.2,30.7,72.0
2023,7,7,12,2.4,West,11.0,21.0,1011.1,31.3,72.0
2023,7,7,13,2.32,West,22.0,39.0,1010.6,31.4,69.0
2023,7,7,14,2.09,West,24.0,37.0,1009.8,31.4,69.0
2023,7,7,15,1.67,West,25.0,45.0,1009.3,32.3,68.0
2023,7,7,16,1.21,West,19.0,33.0,1008.8,32.5,66.0
2023,7,7,17,0.78,West,17.0,29.0,1008.3,32.3,67.0
2023,7,7,18,0.46,West,13.0,26.0,1008.6,32.1,68.0
2023,7,7,19,0.37,West,16.0,24.0,1008.6,30.8,73.0
2023,7,7,20,0.43,West,7.0,16.0,1009.2,30.6,75.0
2023,7,7,21,0.62,Southwest,6.0,15.0,1009.7,30.3,76.0
2023,7,7,22,0.81,West,10.0,17.0,1010.1,29.7,82.0
2023,7,7,23,0.98,West,5.0,12.0,1010.3,29.7,82.0
2023,7,7,24,1.19,West,6.0,12.0,1010.5,29.6,82.0
2023,7,8,1,1.36,Calm,0.0,,1010.6,29.7,81.0
2023,7,8,2,1.46,West,5.0,15.0,1010.5,29.3,82.0
2023,7,8,3,1.42,West,6.0,14.0,1010.2,29.3,79.0
2023,7,8,4,1.31,West,9.0,15.0,1010.1,29.3,79.0
2023,7,8,5,1.21,West,10.0,17.0,1010.1,29.2,81.0
2023,7,8,6,1.15,West,8.0,17.0,1010.3,29.0,82.0
2023,7,8,7,1.26,West,10.0,17.0,1010.7,28.9,85.0
2023,7,8,8,1.49,West,9.0,14.0,1011.3,29.1,83.0
2023,7,8,9,1.76,West,8.0,17.0,1011.6,29.6,80.0
2023,7,8,10,1.98,West,15.0,27.0,1011.8,30.2,74.0
2023,7,8,11,2.09,West,15.0,25.0,1011.7,30.7,73.0
2023,7,8,12,2.18,West,16.0,24.0,1011.3,31.1,72.0
2023,7,8,13,2.21,West,14.0,22.0,1010.8,31.8,67.0
2023,7,8,14,2.15,West,22.0,35.0,1010.5,31.7,68.0
2023,7,8,15,1.92,West,19.0,29.0,1010.0,32.8,68.0
2023,7,8,16,1.54,,,,1009.5,,66.0
2023,7,8,17,1.15,West,18.0,25.0,1009.2,31.8,71.0
2023,7,8,18,0.78,West,14.0,22.0,1008.7,31.6,72.0
2023,7,8,19,0.56,West,16.0,24.0,1009.1,31.2,72.0
2023,7,8,20,0.53,Variable,6.0,17.0,1009.7,30.7,77.0
2023,7,8,21,0.63,West,8.0,12.0,1009.8,30.2,78.0
2023,7,8,22,0.82,Southwest,6.0,11.0,1010.2,30.0,78.0
2023,7,8,23,0.98,Calm,0.0,,1010.6,29.9,78.0
2023,7,8,24,1.13,West,10.0,17.0,1010.6,29.7,79.0
2023,7,9,1,1.32,Variable,3.0,7.0,1010.2,29.5,80.0
2023,7,9,2,1.47,West,5.0,15.0,1010.1,29.4,80.0
2023,7,9,3,1.55,West,9.0,13.0,1010.0,29.3,81.0
2023,7,9,4,1.49,West,12.0,17.0,1009.8,29.2,82.0
2023,7,9,5,1.37,West,10.0,15.0,1009.7,28.8,86.0
2023,7,9,6,1.24,West,12.0,17.0,1009.7,28.8,84.0
2023,7,9,7,1.17,West,10.0,17.0,1010.1,28.8,86.0
2023,7,9,8,1.24,West,6.0,17.0,1010.5,29.3,82.0
2023,7,9,9,1.41,West,10.0,13.0,1010.7,29.3,84.0
2023,7,9,10,1.63,West,18.0,24.0,1010.7,29.8,80.0
2023,7,9,11,1.78,West,17.0,24.0,1010.7,31.0,74.0
2023,7,9,12,1.87,West,15.0,24.0,1010.7,31.2,72.0
2023,7,9,13,1.94,West,18.0,30.0,1010.3,31.9,69.0
2023,7,9,14,1.98,West,21.0,30.0,1009.7,32.8,64.0
2023,7,9,15,1.92,West,22.0,28.0,1009.5,33.1,65.0
2023,7,9,16,1.72,West,22.0,30.0,1009.3,33.1,64.0
2023,7,9,17,1.42,West,21.0,29.0,1009.0,32.5,68.0
2023,7,9,18,1.1,West,17.0,26.0,1008.7,31.8,70.0
2023,7,9,19,0.82,West,18.0,26.0,1008.7,30.9,75.0
2023,7,9,20,0.69,West,15.0,26.0,1009.1,30.5,76.0
2023,7,9,21,0.71,West,13.0,18.0,1009.5,30.2,78.0
2023,7,9,22,0.85,West,13.0,20.0,1009.7,29.9,81.0
2023,7,9,23,1.02,West,13.0,18.0,1010.2,29.8,82.0
2023,7,9,24,1.16,West,14.0,18.0,1010.2,29.7,82.0
2023,7,10,1,1.3,West,9.0,12.0,1009.7,29.4,84.0
2023,7,10,2,1.47,West,12.0,17.0,1009.3,29.3,84.0
2023,7,10,3,1.61,West,9.0,15.0,1009.0,29.3,84.0
2023,7,10,4,1.66,West,15.0,22.0,1008.5,29.1,84.0
2023,7,10,5,1.58,West,14.0,20.0,1008.6,29.0,85.0
2023,7,10,6,1.44,West,15.0,22.0,1008.7,28.9,85.0
2023,7,10,7,1.28,West,15.0,22.0,1009.1,28.9,86.0
2023,7,10,8,1.18,West,16.0,24.0,1009.2,29.4,83.0
2023,7,10,9,1.2,West,18.0,26.0,1009.5,29.8,82.0
2023,7,10,10,1.3,West,17.0,24.0,1009.7,30.0,79.0
2023,7,10,11,1.45,West,18.0,26.0,1009.7,31.2,72.0
2023,7,10,12,1.55,West,20.0,26.0,1009.5,31.7,70.0
2023,7,10,13,1.62,West,17.0,24.0,1009.0,32.2,69.0
2023,7,10,14,1.68,West,21.0,26.0,1008.7,33.2,60.0
2023,7,10,15,1.72,West,19.0,28.0,1008.0,33.4,59.0
2023,7,10,16,1.69,West,21.0,29.0,1007.7,33.5,62.0
2023,7,10,17,1.54,West,18.0,27.0,1007.3,33.1,60.0
2023,7,10,18,1.32,West,16.0,26.0,1006.8,32.7,65.0
2023,7,10,19,1.09,West,14.0,18.0,1007.1,31.4,72.0
2023,7,10,20,0.9,West,16.0,22.0,1007.3,30.5,79.0
2023,7,10,21,0.84,West,9.0,13.0,1007.7,30.2,77.0
2023,7,10,22,0.9,West,12.0,18.0,1008.0,30.2,77.0
2023,7,10,23,1.05,West,10.0,17.0,1008.3,30.0,79.0
2023,7,10,24,1.21,West,12.0,18.0,1008.5,29.8,79.0
2023,7,11,1,1.34,West,14.0,18.0,1008.2,29.5,81.0
2023,7,11,2,1.48,West,13.0,22.0,1008.1,29.3,83.0
2023,7,11,3,1.62,West,12.0,18.0,1007.8,29.2,86.0
2023,7,11,4,1.74,West,15.0,22.0,1007.7,29.0,84.0
2023,7,11,5,1.77,West,11.0,16.0,1008.0,29.1,84.0
2023,7,11,6,1.68,West,10.0,16.0,1008.3,29.1,83.0
2023,7,11,7,1.51,West,14.0,18.0,1009.0,28.9,84.0
2023,7,11,8,1.3,West,10.0,12.0,1009.5,29.2,82.0
2023,7,11,9,1.16,West,12.0,18.0,1010.0,29.8,78.0
2023,7,11,10,1.12,West,12.0,17.0,1010.2,30.4,75.0
2023,7,11,11,1.16,West,6.0,18.0,1010.2,30.7,76.0
2023,7,11,12,1.25,Southwest,12.0,22.0,1009.7,31.4,71.0
2023,7,11,13,1.31,West,14.0,21.0,1009.2,31.7,69.0
2023,7,11,14,1.36,,,,1008.6,32.7,
2023,7,11,15,1.42,West,21.0,26.0,1008.2,32.5,64.0
2023,7,11,16,1.47,West,18.0,26.0,1007.7,33.5,61.0
2023,7,11,17,1.48,West,19.0,24.0,1007.2,33.1,63.0
2023,7,11,18,1.39,West,19.0,26.0,1006.8,32.7,66.0
2023,7,11,19,1.26,West,15.0,22.0,1007.1,31.9,65.0
2023,7,11,20,1.1,Southwest,6.0,18.0,1007.2,31.2,76.0
2023,7,11,21,1.0,Northeast,5.0,11.0,1008.0,30.8,77.0
2023,7,11,22,0.99,East,9.0,14.0,1008.2,30.4,80.0
2023,7,11,23,1.08,East,5.0,10.0,1008.7,30.3,79.0
2023,7,11,24,1.24,Variable,1.0,8.0,1008.8,30.1,80.0
2023,7,12,1,1.4,,,,1008.7,,79.0
2023,7,12,2,1.53,West,12.0,19.0,1008.5,29.7,78.0
2023,7,12,3,1.66,West,7.0,15.0,1008.1,29.5,80.0
2023,7,12,4,1.78,Variable,4.0,12.0,1008.1,29.3,81.0
2023,7,12,5,1.88,West,5.0,12.0,1008.3,29.4,80.0
2023,7,12,6,1.87,West,9.0,14.0,1008.6,29.1,81.0
2023,7,12,7,1.75,Calm,0.0,,1008.7,29.0,79.0
2023,7,12,8,1.55,Calm,0.0,,1009.0,29.5,80.0
2023,7,12,9,1.3,West,4.0,9.0,1009.2,29.4,80.0
2023,7,12,10,1.11,Calm,4.0,,1009.2,30.2,76.0
2023,7,12,11,1.0,East,8.0,9.0,1009.2,30.8,72.0
2023,7,12,12,0.99,East,10.0,15.0,1009.0,31.1,72.0
2023,7,12,13,1.04,Northwest,3.0,12.0,1008.6,32.4,67.0
2023,7,12,14,1.08,West,9.0,17.0,1008.2,32.9,66.0
2023,7,12,15,1.13,West,5.0,15.0,1007.8,33.4,66.0
2023,7,12,16,1.2,Southwest,10.0,20.0,1007.2,34.2,60.0
2023,7,12,17,1.28,West,8.0,17.0,1006.7,34.1,64.0
2023,7,12,18,1.32,West,6.0,18.0,1007.0,32.5,65.0
2023,7,12,19,1.3,East,10.0,17.0,1007.3,31.9,68.0
2023,7,12,20,1.23,East,6.0,14.0,1007.2,30.9,70.0
2023,7,12,21,1.14,Northeast,4.0,9.0,1007.7,30.4,73.0
2023,7,12,22,1.09,Calm,0.0,,1008.0,30.3,73.0
2023,7,12,23,1.12,Calm,0.0,,1008.5,30.0,76.0
2023,7,12,24,1.23,Southwest,4.0,8.0,1008.8,29.9,76.0
2023,7,13,1,1.41,Calm,6.0,,,29.5,77.0
2023,7,13,2,1.58,Calm,0.0,,1008.1,29.4,77.0
2023,7,13,3,1.71,Calm,0.0,,1007.7,29.1,79.0
2023,7,13,4,1.83,West,6.0,8.0,1007.2,29.1,77.0
2023,7,13,5,1.93,West,6.0,9.0,1007.1,28.8,81.0
2023,7,13,6,1.99,West,4.0,5.0,1007.5,28.7,81.0
2023,7,13,7,1.95,West,3.0,5.0,1007.8,28.7,80.0
2023,7,13,8,1.8,Calm,1.0,,1008.0,29.0,78.0
